x,y
91.145,29.899
91.151,29.892
91.151,29.896
91.151,29.896
91.151,29.892
91.145,29.899
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.163,29.896
91.162,29.895
91.145,29.894
91.147,29.89
91.162,29.895
91.164,29.897
91.155,29.892
91.146,29.894
91.163,29.896
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.164,29.841
91.105,29.783
91.159,29.886
90.902,29.952
91.178,29.888
91.156,29.891
91.156,29.892
91.164,29.841
91.105,29.783
91.156,29.891
91.156,29.892
91.159,29.886
90.902,29.952
91.178,29.888
91.164,29.841
91.16,29.889
91.153,29.89
91.162,29.896
91.165,29.897
91.156,29.891
91.156,29.892
91.156,29.891
91.165,29.897
91.162,29.896
91.153,29.89
91.16,29.889
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.097,29.733
91.091,29.846
91.125,29.875
91.049,29.958
91.097,29.733
91.157,29.9
91.157,29.896
91.154,29.892
91.144,29.893
91.091,29.846
91.125,29.875
91.049,29.958
91.097,29.733
91.157,29.9
91.157,29.896
91.154,29.892
91.144,29.893
91.091,29.846
91.091,29.846
91.144,29.893
91.154,29.892
91.157,29.896
91.157,29.9
91.157,29.895
91.157,29.891
91.163,29.896
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.162,29.895
91.163,29.896
91.162,29.895
91.347,29.857
91.347,29.857
91.347,29.857
91.402,29.843
91.32,29.817
91.331,29.93
91.497,29.845
91.41,29.829
91.41,29.83
91.407,29.833
91.398,29.84
91.404,29.832
91.402,29.843
91.32,29.817
91.331,29.93
91.497,29.845
91.41,29.829
91.41,29.83
91.407,29.833
91.398,29.84
91.404,29.832
91.41,29.829
91.424,29.828
91.424,29.832
91.404,29.833
91.404,29.832
91.398,29.84
91.407,29.833
91.41,29.83
91.41,29.829
91.41,29.829
91.41,29.829
91.41,29.83
91.42,29.833
91.416,29.832
91.421,29.831
91.42,29.831
91.42,29.831
91.425,29.83
91.405,29.831
91.405,29.831
91.405,29.831
91.405,29.831
91.405,29.831
91.405,29.831
91.421,29.825
91.405,29.827
91.304,29.893
91.431,29.85
91.406,29.833
91.425,29.83
91.42,29.831
91.42,29.83
91.425,29.83
91.42,29.83
91.421,29.825
91.405,29.827
91.304,29.893
91.431,29.85
91.42,29.83
91.425,29.83
91.42,29.83
91.42,29.831
91.425,29.83
91.405,29.831
91.405,29.831
91.405,29.831
91.405,29.831
91.406,29.831
91.405,29.831
91.347,29.857
91.348,29.857
91.347,29.857
91.425,29.831
91.425,29.831
91.347,29.857
91.348,29.857
91.41,29.829
91.347,29.857
91.348,29.857
91.347,29.857
91.419,29.83
91.426,29.831
91.404,29.833
91.403,29.833
91.425,29.831
91.425,29.831
91.412,29.828
91.41,29.829
91.346,29.82
91.52,29.984
91.558,29.819
91.405,29.817
91.52,29.984
91.558,29.819
91.405,29.817
91.385,29.849
91.346,29.82
91.42,29.83
91.424,29.832
91.42,29.83
91.42,29.83
91.424,29.832
91.42,29.83
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.362,29.796
91.417,29.832
91.309,29.824
91.421,29.51
91.161,29.842
91.362,29.796
91.42,29.831
91.417,29.832
91.309,29.824
91.421,29.51
91.161,29.842
91.362,29.796
91.42,29.831
91.417,29.832
91.309,29.824
91.309,29.824
91.417,29.832
91.42,29.831
91.426,29.829
91.392,29.85
91.395,29.843
91.395,29.842
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.842
91.424,29.83
91.393,29.85
91.422,29.831
91.422,29.831
91.414,29.835
91.424,29.83
91.393,29.85
91.422,29.831
91.422,29.831
91.414,29.835
91.405,29.831
91.405,29.831
91.419,29.83
91.414,29.835
91.422,29.831
91.422,29.831
91.393,29.85
91.424,29.83
91.403,29.833
91.403,29.833
91.403,29.833
91.405,29.831
91.372,29.84
91.448,29.83
91.421,29.843
91.407,29.843
91.372,29.84
91.448,29.83
91.421,29.843
91.407,29.843
91.42,29.83
91.426,29.831
91.42,29.83
91.42,29.83
91.422,29.831
91.422,29.829
91.403,29.833
91.403,29.833
91.403,29.833
91.395,29.859
91.385,29.835
91.298,29.816
91.335,29.757
91.401,29.854
91.395,29.843
91.394,29.843
91.395,29.843
91.401,29.846
91.392,29.849
91.395,29.859
91.385,29.835
91.395,29.842
91.395,29.843
91.42,29.83
91.407,29.844
91.392,29.851
91.394,29.851
91.392,29.849
91.401,29.846
91.395,29.843
91.394,29.843
91.395,29.843
91.395,29.842
91.395,29.843
91.395,29.842
91.371,29.863
91.399,29.847
91.419,29.83
91.419,29.83
91.399,29.847
91.371,29.863
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.508,29.779
91.381,29.85
91.413,29.885
91.395,29.839
91.463,29.822
91.508,29.779
91.395,29.839
91.381,29.85
91.413,29.885
91.395,29.843
91.394,29.843
91.395,29.843
91.385,29.848
91.383,29.847
91.463,29.822
91.508,29.779
91.395,29.843
91.394,29.843
91.395,29.839
91.463,29.822
91.508,29.779
91.395,29.843
91.394,29.843
91.395,29.839
91.463,29.822
91.508,29.779
91.381,29.85
91.413,29.885
91.395,29.843
91.394,29.843
91.395,29.843
91.385,29.848
91.383,29.847
91.383,29.847
91.385,29.848
91.395,29.843
91.394,29.843
91.395,29.843
91.395,29.848
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.328,30.013
90.55,29.685
91.328,30.013
90.55,29.685
91.328,30.013
90.55,29.685
91.328,30.013
90.55,29.685
91.386,29.843
91.386,29.843
91.386,29.843
91.386,29.843
91.386,29.843
91.386,29.843
91.013,29.628
91.527,29.856
91.192,29.788
91.403,29.833
91.403,29.833
91.013,29.628
91.527,29.856
91.192,29.788
91.403,29.833
91.403,29.833
91.419,29.83
91.399,29.846
91.404,29.825
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.419,29.83
91.41,29.832
91.402,29.836
91.402,29.836
91.42,29.83
91.423,29.831
91.403,29.833
91.403,29.833
91.403,29.833
91.405,29.831
91.405,29.831
91.405,29.831
91.281,29.851
91.397,29.823
91.383,29.829
91.104,29.758
91.24,29.874
91.399,29.844
91.399,29.844
91.419,29.83
91.41,29.832
91.419,29.83
91.281,29.851
91.397,29.823
91.383,29.829
91.395,29.843
91.394,29.843
91.394,29.843
91.399,29.844
91.399,29.844
91.399,29.844
91.399,29.844
91.394,29.843
91.394,29.843
91.395,29.843
91.395,29.843
91.394,29.843
91.394,29.843
91.419,29.83
91.41,29.832
91.419,29.83
91.406,29.84
91.411,29.832
91.391,29.853
91.385,29.846
91.399,29.844
91.358,29.851
91.394,29.843
91.394,29.843
91.394,29.843
91.393,29.843
91.393,29.843
91.394,29.767
91.43,29.823
91.378,29.854
91.378,29.854
91.377,29.842
91.378,29.854
91.412,29.837
91.397,29.845
91.378,29.854
91.377,29.842
91.412,29.837
91.397,29.845
91.394,29.767
91.4,29.845
91.419,29.831
91.397,29.848
91.408,29.84
91.418,29.831
91.418,29.831
91.408,29.84
91.397,29.848
91.419,29.831
91.4,29.845
91.394,29.843
91.393,29.843
91.393,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.402,29.846
91.395,29.843
91.395,29.842
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.419,29.83
91.417,29.837
91.396,29.847
91.385,29.85
91.385,29.849
91.553,29.837
91.161,30.108
91.449,29.838
91.382,29.861
91.398,29.849
91.419,29.83
91.553,29.837
91.161,30.108
91.449,29.838
91.449,29.838
91.382,29.861
91.398,29.849
91.419,29.83
91.398,29.849
91.419,29.83
91.553,29.837
91.553,29.837
91.419,29.83
91.398,29.849
91.382,29.861
91.384,29.851
91.399,29.845
91.413,29.827
91.394,29.843
91.394,29.843
91.394,29.843
91.395,29.843
91.394,29.843
91.395,29.843
91.395,29.843
91.445,29.859
91.4,29.838
91.409,29.873
91.394,29.843
91.394,29.843
91.395,29.845
91.401,29.845
91.402,29.846
91.445,29.859
91.4,29.838
91.409,29.873
91.394,29.843
91.394,29.843
91.395,29.845
91.401,29.845
91.402,29.846
91.445,29.859
91.445,29.859
91.445,29.859
91.419,29.83
91.397,29.843
91.402,29.846
91.402,29.846
91.401,29.845
91.395,29.845
91.394,29.843
91.394,29.843
91.394,29.843
91.395,29.843
91.395,29.843
91.394,29.843
91.394,29.843
91.394,29.843
91.395,29.843
91.395,29.843
91.354,29.777
91.526,29.857
91.397,29.835
91.403,29.833
91.403,29.833
91.403,29.833
91.354,29.777
91.526,29.857
91.397,29.835
91.403,29.833
91.403,29.833
91.354,29.777
91.526,29.857
91.397,29.835
91.403,29.833
91.403,29.833
91.354,29.777
91.403,29.833
91.403,29.833
91.403,29.833
91.383,29.852
91.383,29.85
91.383,29.85
91.383,29.852
91.383,29.85
91.383,29.85
91.418,29.832
91.412,29.837
91.38,29.85
91.383,29.85
91.383,29.85
91.383,29.852
91.394,29.843
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.842
91.369,29.871
91.407,29.837
91.418,29.831
91.369,29.871
91.391,29.83
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.407,29.837
91.418,29.831
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.369,29.871
91.418,29.83
91.411,29.842
91.393,29.85
91.393,29.851
91.384,29.852
91.393,29.845
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.384,29.852
91.384,29.852
91.394,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.418,29.83
91.408,29.84
91.383,29.851
91.383,29.85
91.393,29.858
91.412,29.849
91.405,29.853
91.393,29.858
91.412,29.849
91.405,29.853
91.393,29.858
91.412,29.849
91.405,29.853
91.412,29.849
91.405,29.853
91.419,29.83
91.423,29.827
91.394,29.852
91.384,29.852
91.384,29.851
91.416,29.83
91.42,29.83
91.42,29.83
91.42,29.83
91.42,29.83
91.42,29.83
91.42,29.83
91.42,29.83
91.416,29.834
91.397,29.832
91.398,29.841
91.394,29.851
91.404,29.835
91.411,29.83
91.411,29.829
91.411,29.83
91.411,29.829
91.411,29.829
91.413,29.824
91.394,29.82
91.546,30.075
91.403,29.833
91.403,29.833
91.424,29.83
91.417,29.836
91.419,29.83
91.413,29.824
91.394,29.82
91.546,30.075
91.403,29.833
91.403,29.833
91.424,29.83
91.417,29.836
91.419,29.83
91.424,29.83
91.419,29.83
91.42,29.83
91.415,29.829
91.403,29.833
91.403,29.833
91.403,29.833
91.419,29.83
91.417,29.836
91.413,29.838
91.404,29.843
91.393,29.851
91.38,29.86
91.4,29.845
91.4,29.845
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.843
91.395,29.843
91.39,29.84
91.358,29.854
91.366,29.84
91.431,29.839
91.432,29.825
91.395,29.843
91.391,29.852
91.4,29.845
91.4,29.845
91.4,29.845
91.39,29.84
91.358,29.854
91.366,29.84
91.418,29.83
91.406,29.828
91.4,29.845
91.4,29.845
91.4,29.845
91.391,29.852
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.842
91.395,29.843
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.843
91.419,29.829
91.407,29.844
91.4,29.845
91.399,29.844
91.4,29.845
91.395,29.845
91.402,29.859
91.47,29.754
91.409,29.844
91.395,29.842
91.7,29.762
91.402,29.827
90.811,29.838
91.408,29.834
91.402,29.859
91.409,29.844
91.395,29.842
91.7,29.762
91.402,29.827
90.811,29.838
91.7,29.762
91.7,29.762
91.395,29.842
91.409,29.844
91.4,29.845
91.4,29.845
91.398,29.834
91.403,29.833
91.403,29.833
91.403,29.833
91.399,29.842
91.395,29.841
91.419,29.83
91.399,29.832
91.401,29.831
91.394,29.842
91.395,29.843
91.394,29.842
91.395,29.843
91.42,29.829
91.401,29.831
91.399,29.832
91.419,29.83
91.395,29.841
91.399,29.842
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.394,29.842
91.435,29.829
91.469,29.902
91.391,29.852
91.435,29.829
91.4,29.845
91.397,29.833
91.395,29.842
91.469,29.902
91.391,29.852
91.435,29.829
91.4,29.845
91.397,29.833
91.395,29.842
91.469,29.902
91.469,29.902
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.403,29.833
91.395,29.842
91.397,29.833
91.4,29.845
91.398,29.845
91.398,29.845
91.396,29.839
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.403,29.833
91.411,29.841
91.391,29.85
91.395,29.843
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.268,29.65
91.408,29.852
91.39,29.838
91.39,29.853
91.398,29.846
91.398,29.845
91.412,29.836
91.268,29.65
91.408,29.852
91.39,29.838
91.39,29.853
91.398,29.846
91.398,29.845
91.412,29.836
91.395,29.842
91.426,29.829
91.426,29.831
91.412,29.836
91.398,29.845
91.398,29.846
91.395,29.842
91.394,29.843
91.395,29.843
91.395,29.842
91.395,29.843
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.843
91.409,29.842
91.41,29.843
91.41,29.843
91.398,29.846
91.398,29.846
91.407,29.834
91.395,29.843
91.378,29.853
91.364,29.858
91.443,29.82
91.382,29.833
91.357,29.826
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.42,29.833
91.426,29.831
91.408,29.841
91.39,29.843
91.398,29.846
91.405,29.839
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.398,29.846
91.404,29.836
91.394,29.841
91.417,29.832
91.422,29.832
91.423,29.833
91.395,29.842
91.395,29.842
91.395,29.843
91.405,29.831
91.406,29.83
91.405,29.831
91.405,29.831
91.405,29.831
91.42,29.829
91.423,29.831
91.402,29.834
91.401,29.83
91.404,29.833
91.403,29.829
90.54,29.346
90.54,29.346
91.487,29.816
90.713,30.043
91.413,29.834
91.487,29.816
90.713,30.043
91.413,29.834
90.54,29.346
91.487,29.816
90.713,30.043
91.405,29.831
91.408,29.826
91.402,29.836
91.413,29.834
91.42,29.829
91.429,29.829
91.421,29.828
91.42,29.829
91.429,29.829
91.421,29.828
91.421,29.828
91.429,29.829
91.42,29.829
91.395,29.843
91.395,29.843
91.395,29.843
91.432,29.839
91.204,29.766
91.432,29.839
91.204,29.766
91.417,29.833
91.417,29.833
91.432,29.839
91.204,29.766
91.395,29.843
91.429,29.829
91.417,29.833
91.417,29.833
91.414,29.834
91.423,29.833
91.405,29.831
91.405,29.831
91.406,29.831
91.405,29.831
91.405,29.831
91.405,29.831
91.395,29.843
91.395,29.843
91.395,29.843
91.405,29.831
91.402,29.826
91.424,29.833
91.42,29.83
91.42,29.83
91.389,29.837
91.51,29.862
91.486,29.808
91.334,29.866
91.436,29.501
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.405,29.833
91.389,29.837
91.51,29.862
91.486,29.808
91.334,29.866
91.436,29.501
91.394,29.843
91.395,29.843
91.389,29.837
91.42,29.83
91.426,29.829
91.42,29.83
91.414,29.834
91.414,29.834
91.405,29.833
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.394,29.843
91.395,29.842
91.414,29.834
91.414,29.834
91.42,29.83
91.423,29.831
91.423,29.831
91.414,29.833
91.423,29.831
91.416,29.837
91.414,29.834
91.414,29.834
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.843
91.424,29.863
91.379,29.849
91.358,29.832
91.409,29.837
91.395,29.843
91.395,29.842
91.395,29.843
91.397,29.848
91.382,29.844
91.421,29.829
91.425,29.831
91.421,29.831
91.419,29.83
91.382,29.844
91.397,29.848
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.843
91.395,29.843
91.395,29.842
91.395,29.843
91.408,29.831
91.414,29.834
91.395,29.843
91.395,29.842
91.395,29.843
91.408,29.831
91.414,29.834
91.395,29.842
91.426,29.832
91.414,29.834
91.403,29.836
91.414,29.834
91.408,29.831
91.395,29.843
91.395,29.842
91.395,29.843
91.395,29.843
91.395,29.843
91.394,29.843
91.637,29.966
91.005,29.727
91.43,29.871
91.37,29.821
91.632,29.805
91.637,29.966
91.005,29.727
91.43,29.871
91.37,29.821
91.632,29.805
91.637,29.966
91.637,29.966
91.395,29.842
91.421,29.831
91.42,29.83
91.414,29.834
91.422,29.823
91.419,29.832
91.42,29.83
91.42,29.83
91.42,29.83
91.394,29.843
91.395,29.843
91.394,29.843
91.395,29.843
91.394,29.843
91.395,29.843
90.794,29.499
91.386,29.858
91.503,29.845
91.478,29.881
91.395,29.843
91.42,29.83
91.424,29.832
91.416,29.833
91.418,29.834
90.794,29.499
91.386,29.858
91.503,29.845
91.478,29.881
91.395,29.843
91.42,29.83
91.424,29.832
91.416,29.833
91.418,29.834
91.422,29.831
91.421,29.833
91.418,29.834
91.416,29.833
91.424,29.832
91.42,29.83
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.416,29.837
91.423,29.831
91.413,29.835
91.414,29.834
91.425,29.833
91.395,29.842
91.395,29.842
91.395,29.842
91.41,29.858
91.376,29.844
91.41,29.829
91.428,29.821
91.371,29.855
91.395,29.843
91.395,29.842
91.395,29.842
91.425,29.833
91.42,29.833
91.41,29.858
91.376,29.844
91.41,29.829
91.41,29.858
91.412,29.839
91.424,29.833
91.423,29.832
91.423,29.831
91.42,29.833
91.425,29.833
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.843
91.423,29.831
91.424,29.832
91.395,29.842
91.395,29.842
91.421,29.834
91.423,29.831
91.423,29.832
91.423,29.831
91.424,29.832
91.423,29.831
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.372,29.794
91.408,29.789
91.402,29.827
91.39,29.848
91.372,29.794
91.408,29.789
91.423,29.831
91.425,29.832
91.425,29.83
91.402,29.827
91.39,29.848
91.372,29.794
91.395,29.842
91.395,29.842
91.395,29.842
91.423,29.831
91.425,29.832
91.402,29.827
91.425,29.83
91.425,29.832
91.423,29.831
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.843
91.419,29.83
91.421,29.83
91.424,29.833
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.842
91.395,29.843
91.395,29.842
91.378,29.846
91.745,29.901
91.419,29.83
91.423,29.831
91.422,29.833
91.378,29.846
91.745,29.901
91.395,29.842
91.395,29.842
91.395,29.842
91.402,29.843
91.398,29.846
91.378,29.846
91.745,29.901
91.395,29.842
91.395,29.842
91.395,29.842
91.402,29.843
91.398,29.846
91.402,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.422,29.833
91.423,29.831
91.419,29.83
91.419,29.83
91.398,29.846
91.395,29.843
91.395,29.843
91.394,29.843
91.395,29.842
91.394,29.843
91.395,29.843
91.39,29.831
91.393,29.844
90.294,29.756
91.39,29.831
91.393,29.844
90.294,29.756
91.39,29.831
91.42,29.829
91.423,29.831
91.423,29.831
91.42,29.833
91.397,29.832
91.399,29.83
91.395,29.843
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.843
91.395,29.843
91.395,29.843
91.4,29.833
91.405,29.831
91.406,29.824
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.843
91.395,29.842
91.395,29.843
91.378,29.806
91.309,29.564
91.412,29.853
91.378,29.806
91.309,29.564
91.412,29.853
91.395,29.842
91.406,29.823
91.4,29.829
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.843
91.533,29.593
91.269,29.899
91.388,29.846
91.407,29.847
91.388,29.846
91.407,29.847
91.388,29.846
91.407,29.847
91.399,29.838
91.533,29.593
91.379,29.849
91.379,29.849
91.379,29.85
91.377,29.851
91.399,29.829
91.388,29.846
91.407,29.847
91.399,29.838
91.533,29.593
91.269,29.899
91.379,29.849
91.379,29.849
91.379,29.85
91.377,29.851
91.395,29.842
91.399,29.83
91.399,29.829
91.377,29.851
91.379,29.85
91.379,29.849
91.379,29.849
91.379,29.85
91.379,29.85
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.42,29.83
91.42,29.83
91.395,29.842
91.395,29.842
91.395,29.842
91.368,29.843
90.589,29.988
91.393,29.843
91.393,29.843
91.368,29.843
90.589,29.988
91.393,29.843
91.393,29.843
91.368,29.843
90.589,29.988
91.401,29.83
91.425,29.833
91.42,29.829
91.368,29.843
90.589,29.988
91.401,29.83
91.425,29.833
91.42,29.829
90.589,29.988
91.42,29.829
91.425,29.833
91.401,29.83
91.413,29.83
91.412,29.829
91.398,29.847
91.393,29.843
91.393,29.843
91.408,29.831
91.413,29.829
91.412,29.829
91.408,29.831
91.413,29.829
91.412,29.829
91.412,29.829
91.413,29.829
91.408,29.831
91.711,29.966
91.711,29.966
91.411,29.83
91.395,29.842
91.395,29.842
91.394,29.843
91.395,29.843
91.395,29.843
91.395,29.842
91.413,29.829
91.407,29.826
91.412,29.829
91.412,29.829
91.412,29.829
91.042,29.925
91.042,29.925
91.393,29.843
91.042,29.925
91.393,29.843
91.402,29.846
91.438,29.832
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.411,29.831
91.409,29.842
91.407,29.839
91.412,29.83
91.412,29.829
91.412,29.829
91.411,29.831
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.412,29.832
91.413,29.83
91.408,29.842
91.408,29.835
91.412,29.829
91.412,29.829
91.413,29.83
91.412,29.832
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.393,29.844
91.393,29.844
91.393,29.844
91.397,29.853
91.061,29.816
91.395,29.842
91.395,29.842
91.393,29.844
91.397,29.853
91.061,29.816
91.061,29.816
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.395,29.842
91.4,29.827
91.407,29.824
91.413,29.83
91.403,29.833
91.409,29.832
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.842
91.395,29.843
91.395,29.842
91.535,29.908
91.395,29.852
91.413,29.825
91.285,29.836
91.535,29.908
91.395,29.852
91.413,29.825
91.285,29.836
91.285,29.836
91.535,29.908
91.535,29.908
91.535,29.908
91.395,29.843
91.41,29.824
91.403,29.829
91.414,29.831
91.411,29.831
91.414,29.831
91.41,29.83
91.41,29.829
91.41,29.83
91.41,29.83
91.41,29.83
91.41,29.83
91.41,29.83
91.41,29.83
91.419,29.83
91.424,29.834
91.413,29.829
91.413,29.831
91.416,29.833
91.412,29.832
91.41,29.83
91.41,29.83
91.41,29.83
91.41,29.829
91.419,29.831
91.515,30.143
91.305,29.806
91.413,29.83
91.424,29.832
91.419,29.829
91.41,29.829
91.419,29.831
91.515,30.143
91.41,29.829
91.419,29.831
91.515,30.143
91.305,29.806
91.413,29.83
91.424,29.832
91.419,29.829
91.305,29.806
91.413,29.83
91.424,29.832
91.419,29.829
91.413,29.83
91.411,29.83
91.414,29.83
91.41,29.831
91.41,29.83
91.41,29.83
91.41,29.83
91.419,29.829
91.424,29.832
91.41,29.842
91.405,29.838
91.414,29.831
91.413,29.831
91.414,29.831
91.411,29.831
91.41,29.83
91.41,29.83
91.41,29.83
91.41,29.83
91.41,29.83
91.41,29.83
91.026,29.946
91.415,29.833
91.377,29.866
91.026,29.946
91.026,29.946
91.026,29.946
91.026,29.946
91.414,29.83
91.413,29.83
91.407,29.824
91.41,29.83
91.41,29.83
91.41,29.83
91.41,29.83
91.41,29.829
91.41,29.83
91.41,29.83
91.41,29.83
91.41,29.83
91.411,29.829
91.405,29.826
91.414,29.831
91.414,29.831
91.414,29.831
