x,y
99.734,37.126
99.719,37.13
99.737,37.128
99.736,37.129
99.736,37.133
99.621,36.931
99.645,36.945
99.835,36.956
99.841,36.967
99.635,36.942
99.876,36.977
100.149,36.632
100.15,36.632
100.149,36.632
100.045,36.639
100.182,36.432
100.124,36.639
100.129,36.633
100.132,36.634
100.133,36.634
100.132,36.634
100.13,36.634
100.086,36.616
99.96,36.659
100.108,36.637
100.142,36.433
100.107,36.637
100.125,36.633
100.107,36.636
100.101,36.638
100.093,36.631
100.107,36.636
100.102,36.634
100.102,36.634
100.091,36.642
100.091,36.642
100.089,36.643
100.037,36.654
100.058,36.65
100.062,36.649
100.087,36.612
100.16,36.634
100.16,36.634
100.123,36.633
100.122,36.633
100.103,36.634
100.093,36.597
100.017,36.631
100.098,36.64
100.098,36.64
100.098,36.639
100.118,36.608
100.122,36.633
100.156,36.634
99.96,36.671
99.96,36.67
99.959,36.67
100.112,36.626
100.125,36.632
100.124,36.633
100.124,36.633
100.123,36.633
100.16,36.631
100.119,36.651
100.125,36.632
100.125,36.632
100.385,36.65
100.387,36.649
100.388,36.648
100.107,36.637
100.132,36.599
100.107,36.637
99.98,36.664
99.962,36.67
99.961,36.67
100.167,36.635
100.174,36.595
100.169,36.635
100.167,36.636
100.17,36.635
100.165,36.635
100.138,36.622
100.101,36.638
100.101,36.638
100.199,36.647
100.199,36.647
100.199,36.647
100.175,36.636
100.174,36.637
100.192,36.644
100.17,36.634
100.139,36.62
100.13,36.631
100.13,36.631
100.17,36.636
100.169,36.635
100.198,36.647
100.198,36.646
100.199,36.646
100.183,36.638
100.198,36.647
100.231,36.59
100.23,36.589
100.237,36.589
100.198,36.646
100.194,36.642
100.196,36.646
100.197,36.644
100.232,36.588
100.195,36.646
100.199,36.644
100.195,36.646
100.193,36.642
100.193,36.641
100.108,36.615
100.223,36.65
100.158,36.634
100.225,36.655
100.224,36.655
100.224,36.655
100.239,36.593
100.225,36.655
100.123,36.667
100.241,36.592
100.159,36.633
100.24,36.623
100.164,36.633
100.165,36.633
100.225,36.654
99.624,36.912
99.621,36.92
99.621,36.92
99.707,36.88
99.627,36.935
99.626,36.934
99.623,36.927
99.62,36.918
99.62,36.915
99.62,36.914
99.596,36.913
99.714,37.129
