x,y
87.736,30.077
91.415,29.818
90.524,29.586
91.847,30.005
91.172,29.847
91.427,29.808
91.404,29.809
91.423,29.812
91.421,29.811
91.423,29.814
91.435,29.806
91.434,29.805
91.43,29.808
91.429,29.804
91.429,29.808
91.434,29.807
91.435,29.807
91.435,29.805
91.428,29.811
91.427,29.81
91.434,29.806
91.429,29.812
91.43,29.812
91.429,29.816
91.435,29.808
91.436,29.807
91.398,29.811
91.418,29.808
91.431,29.793
91.427,29.811
90.612,29.551
91.491,29.766
91.799,29.569
91.417,29.81
91.418,29.81
91.436,29.806
91.403,29.776
91.425,29.81
91.385,29.836
91.461,29.818
91.45,29.809
91.424,29.812
91.419,29.816
90.579,29.764
91.624,29.903
91.424,29.813
91.407,29.829
91.425,29.814
91.42,29.83
91.405,29.831
91.418,29.827
91.429,29.811
91.432,29.809
91.428,29.815
91.216,29.658
91.15,30.535
91.568,29.976
91.153,30.529
91.156,30.51
91.217,29.658
91.151,30.536
91.115,29.67
91.213,29.651
91.164,29.672
91.214,29.654
91.173,29.609
91.231,29.658
91.22,29.649
91.217,29.652
91.633,29.872
91.211,29.636
91.229,29.653
91.23,29.654
91.225,29.653
91.231,29.653
91.226,29.653
91.312,29.701
91.236,29.636
91.268,29.676
91.257,29.67
91.232,29.653
91.255,29.666
91.93,29.705
91.298,29.674
91.676,29.691
91.234,29.638
91.223,29.661
91.222,29.661
91.221,29.661
91.196,29.627
91.211,29.634
91.288,29.665
91.21,29.633
91.278,29.681
92.015,29.201
91.196,29.626
91.217,29.659
91.218,29.635
91.207,29.632
91.17,29.671
91.046,29.623
91.212,29.632
91.299,29.674
91.17,29.625
91.21,29.632
91.933,30.184
91.243,29.625
91.209,29.634
91.251,29.636
91.207,29.634
91.063,29.593
91.204,29.633
91.215,29.631
91.259,29.655
91.257,29.656
91.27,29.66
91.498,29.685
91.292,29.673
91.258,29.658
91.223,29.654
91.21,29.634
91.254,29.656
91.0,29.75
91.211,29.635
91.211,29.631
91.209,29.633
91.211,29.632
91.284,29.611
92.666,29.389
91.186,29.646
91.226,29.638
91.173,29.647
91.186,29.645
91.213,29.633
91.191,29.617
91.224,29.65
91.187,29.646
91.226,29.637
91.333,29.616
91.251,29.632
88.267,29.491
91.221,29.651
91.228,29.652
91.194,29.669
91.228,29.65
91.207,29.633
91.233,29.624
91.221,29.66
91.23,29.653
91.204,29.634
91.23,29.651
91.234,29.634
91.275,29.649
91.248,29.638
91.261,29.694
91.175,29.683
91.26,29.658
91.264,29.658
91.302,29.694
91.253,29.662
91.267,29.656
91.248,29.641
91.252,29.641
91.253,29.639
91.263,29.663
91.601,29.548
91.211,29.651
91.234,29.626
91.211,29.65
91.214,29.641
91.236,29.635
87.666,30.024
91.205,29.66
91.213,29.653
91.458,29.557
91.24,29.631
91.249,29.642
91.268,29.659
90.904,29.652
91.264,29.655
91.267,29.658
91.269,29.657
90.624,29.361
91.258,29.647
91.232,29.651
91.232,29.65
91.219,29.658
91.262,29.662
90.274,29.359
91.232,29.654
91.23,29.643
91.289,29.657
92.351,30.218
91.257,29.657
91.229,29.642
91.256,29.646
91.252,29.644
91.251,29.641
91.253,29.645
91.248,29.639
91.218,29.66
91.223,29.651
91.253,29.717
91.221,29.672
91.123,29.69
91.229,29.637
91.236,29.657
91.237,29.633
91.228,29.647
91.227,29.636
91.23,29.652
91.229,29.632
91.226,29.633
92.625,29.415
91.229,29.634
91.233,29.606
91.237,29.635
91.471,29.53
91.212,29.659
91.228,29.635
91.217,29.673
91.227,29.65
91.224,29.649
91.234,29.655
91.226,29.635
91.267,29.667
91.261,29.659
91.26,29.656
91.229,29.636
91.312,29.571
91.228,29.633
91.225,29.636
90.165,29.839
91.238,29.644
91.217,29.683
91.228,29.643
91.219,29.655
91.182,29.637
91.226,29.634
91.228,29.642
91.237,29.636
91.238,29.634
91.235,29.634
91.256,29.629
91.212,29.65
91.161,29.554
91.212,29.652
91.227,29.642
91.229,29.635
91.227,29.634
91.229,29.643
91.269,29.658
91.229,29.633
91.232,29.63
91.249,29.639
91.415,29.658
91.354,29.594
91.285,29.654
91.28,29.66
91.25,29.638
91.244,29.629
91.286,29.662
91.268,29.671
91.295,29.654
91.269,29.656
91.305,29.66
91.294,29.655
91.238,29.633
91.22,29.679
91.252,29.654
90.753,29.607
91.232,29.645
91.385,29.687
91.227,29.673
91.225,29.635
91.313,29.664
91.226,29.636
91.154,29.614
91.238,29.637
91.19,29.648
91.254,29.613
91.217,29.632
91.253,29.583
91.214,29.645
91.212,29.633
91.166,29.646
91.129,29.67
91.219,29.66
91.21,29.635
91.212,29.634
91.22,29.659
91.227,29.649
91.22,29.66
91.211,29.633
91.208,29.632
91.228,29.637
91.225,29.638
91.128,29.589
90.775,29.864
91.094,29.59
91.243,29.667
91.241,29.667
91.203,29.462
91.406,29.288
91.48,29.655
91.23,29.633
91.296,29.675
91.237,29.632
90.78,29.567
91.314,29.663
91.255,29.648
91.305,29.683
91.296,29.665
91.294,29.664
91.256,29.661
91.234,29.668
91.405,29.754
91.246,29.662
91.317,29.663
91.254,29.644
90.118,29.316
91.319,29.664
91.297,29.666
91.233,29.661
91.18,29.646
91.19,29.639
91.192,29.643
91.573,29.489
91.188,29.584
91.205,29.651
91.225,29.634
91.192,29.645
91.217,29.633
91.242,29.609
91.261,29.617
91.343,29.637
91.166,29.638
91.215,29.662
91.238,29.632
90.922,29.675
91.191,29.643
91.216,29.634
91.223,29.653
91.212,29.635
91.228,29.636
91.227,29.637
90.081,29.963
91.216,29.63
91.233,29.653
91.228,29.634
91.209,29.647
91.194,29.644
90.414,29.852
90.887,29.686
90.903,29.766
91.217,29.637
91.162,29.678
91.218,29.636
91.176,29.693
91.219,29.634
91.241,29.668
91.241,29.66
91.218,29.634
91.242,29.667
91.213,29.634
91.233,29.636
91.297,29.676
91.233,29.638
91.221,29.669
91.234,29.633
91.198,29.683
91.252,29.64
91.199,29.658
91.215,29.653
91.217,29.648
91.217,29.646
91.216,29.654
91.227,29.638
91.158,29.619
90.476,29.288
91.237,29.637
91.235,29.649
91.231,29.595
91.19,29.63
91.183,29.641
91.107,29.982
91.238,29.635
91.21,29.646
91.231,29.655
91.238,29.629
91.21,29.647
91.217,29.653
91.21,29.643
91.18,29.662
91.219,29.648
91.209,29.646
91.217,29.654
91.207,29.647
91.01,29.67
91.291,29.665
91.295,29.257
91.206,29.647
90.364,29.877
90.647,29.541
92.763,30.388
91.162,29.629
91.236,29.637
89.655,29.292
91.224,29.675
91.208,29.644
91.248,29.659
91.227,29.635
91.217,29.663
92.128,29.161
91.218,29.633
91.679,29.756
91.214,29.659
91.208,29.647
91.35,29.595
91.215,29.66
91.312,29.605
91.21,29.654
91.218,29.647
91.234,29.635
91.209,29.648
91.393,29.621
91.197,29.653
91.207,29.648
91.366,29.668
91.761,29.522
91.229,29.664
91.214,29.651
91.21,29.648
91.188,29.654
91.094,29.665
91.14,29.655
91.215,29.667
91.178,29.669
90.735,29.901
91.225,29.621
91.206,29.64
91.044,29.664
91.226,29.642
91.22,29.652
91.231,29.659
91.264,29.646
91.219,29.653
91.215,29.68
91.21,29.644
91.294,29.663
91.209,29.643
91.178,29.618
91.215,29.65
91.22,29.648
91.225,29.661
92.823,30.6
91.21,29.649
91.203,29.673
91.224,29.648
91.227,29.643
91.222,29.649
91.284,29.74
91.25,29.673
91.249,29.637
91.22,29.647
91.219,29.651
91.217,29.651
90.988,30.007
91.204,29.706
91.218,29.65
91.192,29.694
91.222,29.65
91.097,29.694
91.216,29.647
91.234,29.653
91.219,29.645
95.02,27.646
91.166,29.65
91.872,29.659
91.135,29.652
91.224,29.682
91.085,29.757
91.246,29.666
91.218,29.645
91.242,29.668
91.216,29.653
91.218,29.653
91.215,29.647
91.24,29.651
91.227,29.663
91.243,29.64
91.245,29.648
91.201,29.651
91.212,29.651
91.428,29.591
91.428,29.592
91.392,29.826
92.328,29.453
91.207,29.642
91.222,29.676
92.095,29.858
91.262,29.663
91.231,29.766
92.369,29.9
91.214,29.644
91.217,29.636
91.134,29.644
91.231,29.663
91.15,29.708
91.192,29.65
91.172,29.674
91.218,29.652
91.248,29.66
91.232,29.663
91.236,29.658
91.217,29.634
91.232,29.664
91.27,29.707
91.216,29.635
91.214,29.633
91.193,29.65
91.21,29.631
91.216,29.631
91.214,29.634
91.321,30.083
91.211,29.659
91.277,29.634
91.156,29.558
91.396,29.6
91.209,29.645
91.213,29.652
91.214,29.652
91.558,29.657
91.528,29.671
91.266,29.56
91.192,29.651
91.216,29.652
91.163,29.632
90.303,30.184
91.253,29.682
91.214,29.62
91.203,29.646
91.188,29.649
92.997,29.709
91.216,29.648
91.159,29.641
91.193,29.651
91.221,29.647
91.204,29.646
91.208,29.643
91.21,29.645
91.218,29.651
91.225,29.654
91.228,29.651
91.284,29.628
91.379,29.651
91.194,29.637
91.278,29.652
91.235,29.645
91.233,29.665
91.218,29.659
91.209,29.644
91.219,29.659
91.134,29.662
91.192,29.644
91.266,29.694
91.247,29.689
91.229,29.654
91.215,29.646
91.324,29.711
91.216,29.646
91.229,29.65
91.299,29.677
91.233,29.654
91.268,29.711
91.298,29.677
91.27,29.633
91.383,29.7
91.215,29.652
91.278,29.684
91.07,29.848
91.214,29.653
88.382,27.023
90.852,29.804
91.217,29.647
91.322,29.652
91.297,29.675
91.224,29.652
91.296,29.676
91.301,29.677
91.231,29.654
91.297,29.677
91.24,29.65
